exp_id,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,y_pred,y_label
1146,1,1,689,689.0,344.5,689,1,1,1,1
1145,1,1,723,723.0,144.6,107,-1,-1,1,1
970,0,0,0,0.0,0.0,-570,-1,-1,1,1
1072,1,1,309,154.5,51.5,34,0,0,1,1
1091,1,1,465,232.5,77.5,465,1,1,1,1
1011,1,2,453,226.5,64.71428571428571,146,1,0,1,1
585,0,0,0,0.0,0.0,-842,-2,-1,1,1
1011,1,1,345,172.5,57.5,129,0,0,1,1
641,0,0,0,0.0,0.0,-586,-1,-1,1,1
597,2,5,1989,994.5,248.625,1121,4,1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1129,0,0,0,0.0,0.0,-1305,-3,-1,1,1
598,2,3,1179,1179.0,196.5,1179,3,2,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1090,0,0,0,0.0,0.0,-663,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1074,2,2,494,494.0,247.0,-449,1,1,1,1
965,4,7,2383,794.3333333333334,238.3,1543,5,2,1,1
1151,2,4,1271,423.6666666666667,141.22222222222223,381,2,1,1,1
972,1,1,433,216.5,72.16666666666667,-43,-1,0,1,1
1074,0,0,0,0.0,0.0,-849,-2,-1,1,1
598,0,0,0,0.0,0.0,0,0,0,1,1
970,1,1,300,300.0,75.0,65,0,0,1,1
1072,3,7,2349,587.25,234.9,1118,3,0,1,1
965,3,4,1196,1196.0,299.0,-1187,-3,-1,1,1
1090,2,2,433,216.5,72.16666666666667,433,2,2,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
1073,1,1,343,343.0,57.16666666666666,-464,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1149,0,0,0,0.0,0.0,-1036,-3,-1,1,1
1072,1,1,243,81.0,34.714285714285715,21,0,0,1,1
965,1,3,847,282.3333333333333,77.0,-119,0,-1,1,1
1071,1,1,414,207.0,103.5,147,0,0,1,1
904,2,2,978,978.0,978.0,978,2,2,1,1
904,0,0,0,0.0,0.0,-750,-2,-1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1014,0,0,0,0.0,0.0,-1053,-2,-2,1,1
1146,1,1,302,302.0,50.333333333333336,-585,-1,0,1,1
1014,0,0,0,0.0,0.0,-220,-1,-1,1,1
1151,0,0,0,0.0,0.0,-218,-1,-1,1,1
1071,0,0,0,0.0,0.0,-291,-1,-1,1,1
1071,0,0,0,0.0,0.0,-223,-1,-1,1,1
590,0,0,0,0.0,0.0,-204,-1,-1,1,1
1011,1,1,644,322.0,128.8,42,-1,0,1,1
597,1,1,350,350.0,87.5,29,0,0,1,1
597,2,3,1622,1622.0,324.4,863,1,0,1,1
941,1,1,214,214.0,35.666666666666664,214,1,1,1,1
1091,1,4,2614,871.3333333333334,290.44444444444446,2407,3,0,0,0
1149,0,0,0,0.0,0.0,0,0,0,1,1
597,3,3,811,811.0,162.2,-811,0,1,1,1
1146,1,1,300,300.0,100.0,-19,0,0,1,1
1073,2,2,779,779.0,259.6666666666667,454,1,1,1,1
1129,1,1,208,208.0,69.33333333333333,208,1,1,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1091,1,1,268,268.0,268.0,-59,0,0,1,1
1072,2,2,1213,1213.0,404.3333333333333,1213,2,2,1,1
1072,1,1,919,919.0,229.75,-702,-3,-1,1,1
970,1,1,458,458.0,229.0,-602,-1,0,1,1
1129,1,1,351,175.5,50.142857142857146,132,0,0,1,1
1072,1,1,206,206.0,51.5,-55,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
630,0,0,0,0.0,0.0,-901,-2,-1,1,1
903,2,3,672,224.0,74.66666666666667,467,2,1,1,1
1074,2,5,1486,495.3333333333333,148.6,-348,0,-1,1,1
904,0,0,0,0.0,0.0,-538,-1,-1,1,1
1014,1,3,839,839.0,419.5,547,2,0,1,1
630,1,1,1263,421.0,180.42857142857144,1046,0,0,1,1
597,1,1,209,209.0,69.66666666666667,209,1,1,1,1
1129,0,0,0,0.0,0.0,-923,-2,-1,1,1
1151,1,1,200,200.0,66.66666666666667,-28,0,0,1,1
1011,1,2,677,225.66666666666663,75.22222222222223,308,1,0,1,1
641,3,4,1690,1690.0,422.5,1690,4,3,1,1
941,1,2,1017,508.5,145.28571428571428,1017,2,1,1,1
965,0,0,0,0.0,0.0,-1558,-2,-2,1,1
1072,0,0,0,0.0,0.0,-634,-1,-1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
904,1,1,587,587.0,117.4,587,1,1,1,1
904,1,1,282,141.0,47.0,282,1,1,1,1
1090,1,1,391,391.0,195.5,-213,0,0,1,1
970,0,0,0,0.0,0.0,-721,-1,-1,1,1
585,2,2,416,416.0,104.0,416,2,2,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1074,2,3,1171,1171.0,130.11111111111111,970,2,1,1,1
965,0,0,0,0.0,0.0,-905,-2,-1,1,1
1129,1,1,231,231.0,57.75,-154,0,0,1,1
941,1,1,227,113.5,32.42857142857143,227,1,1,1,1
630,1,1,206,103.0,29.428571428571427,206,1,1,1,1
630,2,2,779,779.0,389.5,450,1,1,1,1
630,1,1,514,514.0,257.0,-373,0,0,1,1
1074,1,1,326,163.0,54.333333333333336,326,1,1,1,1
1011,1,2,1377,459.0,153.0,1377,2,1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
1149,0,0,0,0.0,0.0,-868,-2,-1,1,1
597,0,0,0,0.0,0.0,-459,-1,-1,1,1
1011,1,2,733,366.5,104.71428571428572,294,1,0,1,1
965,0,0,0,0.0,0.0,-1922,-4,-1,1,1
970,1,1,267,267.0,133.5,-100,0,0,1,1
965,3,5,1952,976.0,244.0,1112,2,0,1,1
590,1,2,644,322.0,92.0,644,2,1,1,1
1014,1,2,521,173.66666666666666,57.888888888888886,309,1,0,1,1
970,1,2,1080,270.0,98.1818181818182,-751,-1,-1,1,1
590,1,1,299,149.5,59.8,299,1,1,1,1
641,1,1,437,145.66666666666666,54.625,-316,0,0,1,1
970,1,1,431,431.0,107.75,-19,-1,-1,1,1
941,1,1,265,265.0,53.0,265,1,1,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
597,3,4,1748,874.0,249.7142857142857,-1060,-1,0,1,1
590,0,0,0,0.0,0.0,-739,-1,-1,1,1
1144,0,0,0,0.0,0.0,-902,-2,-1,1,1
641,0,0,0,0.0,0.0,-746,-2,-1,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1072,1,2,536,536.0,89.33333333333333,-603,-1,-1,1,1
1073,1,1,203,203.0,67.66666666666667,203,1,1,1,1
1074,0,0,0,0.0,0.0,-574,-2,-1,1,1
1073,1,1,511,170.33333333333334,63.875,-589,0,0,1,1
1145,1,2,994,497.0,142.0,994,2,1,1,1
598,0,0,0,0.0,0.0,-724,-2,-1,1,1
585,0,0,0,0.0,0.0,-215,-1,-1,1,1
1129,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
970,2,2,519,519.0,129.75,519,2,2,1,1
970,2,2,539,539.0,179.66666666666666,539,2,2,1,1
970,0,0,0,0.0,0.0,-487,-2,-2,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1146,0,0,0,0.0,0.0,-365,-1,-1,1,1
598,0,0,0,0.0,0.0,-585,-1,-1,1,1
597,2,3,2251,2251.0,450.2,1440,0,-1,1,1
1074,0,0,0,0.0,0.0,-316,-1,-1,1,1
941,0,0,0,0.0,0.0,-230,-1,-1,1,1
903,0,0,0,0.0,0.0,-218,-1,-1,1,1
1014,1,1,217,217.0,72.33333333333333,217,1,1,1,1
972,1,1,231,57.75,28.875,231,1,1,1,1
1072,1,1,452,452.0,90.4,-394,-2,0,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1146,0,0,0,0.0,0.0,-347,-1,-1,1,1
630,1,1,268,268.0,89.33333333333333,52,0,0,1,1
1151,3,5,1916,958.0,319.3333333333333,1155,4,2,1,1
630,2,3,799,799.0,399.5,-1717,-4,-1,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1073,0,0,0,0.0,0.0,-1622,-3,-2,1,1
1146,0,0,0,0.0,0.0,-334,-1,-1,1,1
641,1,2,1280,426.6666666666667,142.22222222222223,1020,1,0,1,1
1071,2,2,475,475.0,158.33333333333334,475,2,2,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
941,0,0,0,0.0,0.0,-251,-1,-1,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
903,1,1,422,105.5,42.2,422,1,1,1,1
1073,6,7,3440,1720.0,430.0,2758,5,4,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1145,0,0,0,0.0,0.0,-317,-1,-1,1,1
598,3,6,2179,2179.0,544.75,1026,3,0,1,1
970,1,2,761,190.25,58.53846153846154,-59,1,0,1,1
1072,2,3,1069,1069.0,356.3333333333333,1069,3,2,1,1
585,1,1,200,100.0,25.0,-43,0,0,1,1
1129,1,2,890,296.6666666666667,98.88888888888889,479,1,0,1,1
630,3,3,1131,1131.0,282.75,417,0,1,1,1
1091,0,0,0,0.0,0.0,-1016,-2,-1,1,1
970,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,268,268.0,44.66666666666666,-77,0,0,1,1
1091,1,1,301,301.0,150.5,-1624,-3,-1,1,1
1090,1,2,1517,1517.0,758.5,1102,1,0,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
1072,4,4,952,952.0,190.4,0,0,0,1,1
1090,1,2,1862,465.5,206.88888888888889,1160,0,0,1,0
1090,1,1,225,225.0,56.25,6,0,0,1,1
630,1,1,236,236.0,78.66666666666667,236,1,1,1,1
590,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,1,228,228.0,76.0,228,1,1,1,1
1129,0,0,0,0.0,0.0,0,0,0,1,1
597,1,1,675,675.0,225.0,-199,-2,0,1,1
1149,1,1,251,251.0,125.5,-42,0,0,1,1
1011,1,1,376,376.0,188.0,376,1,1,1,1
1073,2,4,1621,1621.0,405.25,1621,4,2,1,1
1149,0,0,0,0.0,0.0,-502,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1014,0,0,0,0.0,0.0,-231,-1,-1,1,1
1149,0,0,0,0.0,0.0,-562,-1,-1,1,1
972,1,1,379,126.33333333333331,42.11111111111112,379,1,1,1,1
1129,1,1,259,259.0,129.5,-407,-1,0,1,1
641,2,3,782,260.6666666666667,86.88888888888889,561,2,1,1,1
1144,1,1,221,221.0,73.66666666666667,-148,0,0,1,1
1014,1,1,225,225.0,112.5,225,1,1,1,1
1144,0,0,0,0.0,0.0,-252,-1,-1,1,1
1129,0,0,0,0.0,0.0,-1354,-4,-1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
590,0,0,0,0.0,0.0,-220,-1,-1,1,1
903,0,0,0,0.0,0.0,-300,-1,-1,1,0
1146,1,1,257,257.0,64.25,257,1,1,1,1
904,2,2,923,923.0,923.0,923,2,2,1,1
1149,0,0,0,0.0,0.0,-209,-1,-1,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
965,1,1,284,284.0,71.0,284,1,1,1,1
598,2,3,1109,369.6666666666667,110.9,464,2,1,1,1
1090,1,1,385,192.5,64.16666666666667,-609,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,0
1072,0,0,0,0.0,0.0,-1324,-2,-1,1,1
585,0,0,0,0.0,0.0,-841,-2,-1,1,1
641,1,1,733,733.0,366.5,733,1,1,1,1
630,1,2,682,136.4,42.625,-663,0,0,1,1
630,2,2,484,242.0,53.77777777777778,265,1,1,1,1
1090,1,1,209,209.0,69.66666666666667,209,1,1,1,1
1072,0,0,0,0.0,0.0,-397,-1,-1,1,1
590,1,1,567,567.0,94.5,567,1,1,1,1
972,0,0,0,0.0,0.0,-210,-1,-1,1,1
1151,1,2,547,273.5,60.77777777777778,547,2,1,1,1
630,2,2,795,397.5,132.5,506,1,1,1,1
1071,1,1,228,228.0,114.0,-681,-1,-1,1,1
630,0,0,0,0.0,0.0,-246,-1,-1,1,1
1146,1,2,798,199.5,66.5,268,0,0,1,1
1149,0,0,0,0.0,0.0,-345,-1,-1,1,1
1145,1,2,1273,1273.0,424.3333333333333,1027,1,0,1,1
641,0,0,0,0.0,0.0,-265,-1,-1,1,1
904,0,0,0,0.0,0.0,-246,-1,-1,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
970,1,2,688,688.0,229.33333333333331,688,2,1,1,1
1146,1,1,205,205.0,51.25,-21,0,0,1,1
1074,1,1,215,215.0,53.75,3,0,0,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,2,535,107.0,48.63636363636363,133,1,0,1,1
1144,2,3,926,926.0,231.5,1,1,1,1,1
641,1,1,586,293.0,83.71428571428571,186,0,0,1,1
1144,0,0,0,0.0,0.0,-862,-2,-1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,372,372.0,124.0,-168,0,0,1,1
1072,1,1,346,346.0,69.2,123,0,0,1,1
641,1,1,319,319.0,159.5,-1519,-2,0,1,1
1144,0,0,0,0.0,0.0,-278,-1,-1,1,1
1149,1,1,213,213.0,106.5,213,1,1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
598,2,2,1972,1972.0,657.3333333333334,497,-3,-2,1,1
1151,1,2,640,640.0,160.0,152,1,0,1,1
972,1,1,589,196.33333333333331,73.625,-483,-2,0,1,1
965,0,0,0,0.0,0.0,-307,-1,-1,1,1
1129,1,1,230,115.0,28.75,230,1,1,1,1
630,0,0,0,0.0,0.0,-564,-2,-1,1,1
630,1,1,374,374.0,124.66666666666669,374,1,1,1,1
1014,1,1,654,163.5,59.45454545454545,433,0,0,1,1
1144,1,1,240,120.0,60.0,-37,0,0,1,1
1129,1,1,352,176.0,50.285714285714285,-568,-1,0,1,1
1071,1,1,288,288.0,144.0,-312,-1,-1,1,1
972,1,2,425,425.0,60.71428571428572,205,1,0,1,1
1011,0,0,0,0.0,0.0,-317,-1,-1,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,-794,-3,-1,1,1
965,1,2,719,719.0,239.66666666666663,452,1,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1149,1,1,480,480.0,240.0,480,1,1,1,1
1091,2,4,1925,962.5,275.0,1238,3,1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1129,1,1,494,494.0,247.0,494,1,1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
630,1,1,291,291.0,48.5,64,0,0,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,1,275,91.66666666666669,27.5,-549,-1,0,1,1
597,1,1,494,494.0,98.8,212,0,0,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,218,218.0,109.0,218,1,1,1,1
1014,0,0,0,0.0,0.0,-1374,-4,-2,1,1
1011,1,1,442,221.0,49.11111111111112,442,1,1,1,1
903,2,2,843,421.5,120.42857142857144,-28,0,0,1,1
1073,2,3,995,497.5,110.55555555555556,-97,0,-1,1,1
1014,2,3,1407,469.0,156.33333333333334,1407,3,2,1,0
1071,1,1,235,235.0,117.5,-37,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1129,1,1,294,294.0,73.5,-530,0,0,1,1
941,0,0,0,0.0,0.0,-321,-1,-1,1,1
1074,2,2,621,207.0,77.625,410,1,1,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,2,1274,318.5,106.16666666666669,1274,2,1,1,1
1014,1,1,214,214.0,53.5,-249,-1,0,1,1
1074,1,1,201,201.0,50.25,-234,0,0,1,1
1151,1,1,227,227.0,45.4,-70,0,0,1,1
1011,1,1,398,398.0,99.5,-54,0,0,1,1
597,1,2,686,343.0,85.75,686,2,1,1,1
1014,1,4,2047,511.75,170.58333333333334,2047,4,1,0,0
941,1,1,443,443.0,73.83333333333333,191,0,0,1,1
1090,2,4,1241,1241.0,620.5,749,3,1,1,1
1151,1,1,322,322.0,80.5,63,0,0,1,1
1129,1,2,893,297.6666666666667,99.22222222222224,893,2,1,1,1
597,1,1,375,375.0,75.0,-649,-2,0,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
1151,0,0,0,0.0,0.0,-207,-1,-1,1,1
641,1,1,369,369.0,123.0,57,0,0,1,1
630,1,1,242,48.4,24.2,242,1,1,1,1
970,1,1,408,408.0,102.0,408,1,1,1,1
904,0,0,0,0.0,0.0,-849,-3,-1,1,1
941,0,0,0,0.0,0.0,0,0,0,1,1
1074,0,0,0,0.0,0.0,-497,-1,-1,1,1
1151,0,0,0,0.0,0.0,-444,-2,-2,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
965,0,0,0,0.0,0.0,-440,-1,-1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,-295,-1,-1,1,1
590,0,0,0,0.0,0.0,-680,-2,-1,1,1
590,1,2,464,464.0,154.66666666666666,157,1,0,1,1
1091,1,1,808,202.0,57.71428571428572,-1170,-4,0,1,1
1014,1,2,616,205.33333333333331,61.6,377,1,0,1,1
630,0,0,0,0.0,0.0,-762,-1,-1,1,1
1071,1,1,223,223.0,223.0,-80,0,0,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
965,1,1,211,211.0,105.5,-1139,-2,-2,1,1
1090,1,2,708,236.0,70.8,492,1,0,1,1
904,1,1,287,287.0,47.833333333333336,287,1,1,1,1
630,1,1,235,235.0,29.375,-279,0,0,1,1
972,0,0,0,0.0,0.0,-750,-1,-1,1,1
590,1,2,418,418.0,209.0,-381,1,0,1,1
970,1,2,817,272.3333333333333,90.77777777777776,-902,0,0,1,1
965,2,2,1558,1558.0,222.57142857142856,646,0,0,1,1
1151,1,1,572,286.0,71.5,-372,0,0,1,1
1073,2,5,1487,495.6666666666667,212.42857142857144,-2330,-2,-2,1,1
585,1,1,437,437.0,109.25,192,0,0,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
641,0,0,0,0.0,0.0,-815,-1,-1,1,1
1074,3,3,1629,814.5,271.5,39,-2,-1,1,1
1073,1,1,811,811.0,135.16666666666666,811,1,1,1,1
585,1,1,531,531.0,132.75,180,0,0,1,1
590,2,3,2175,2175.0,435.0,973,-1,-2,1,1
1072,1,1,217,217.0,43.4,7,0,0,1,1
1071,1,1,325,162.5,54.16666666666666,-3284,-7,-1,1,1
590,0,0,0,0.0,0.0,-1022,-4,-2,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,1,488,488.0,122.0,281,0,0,1,1
1129,1,1,200,200.0,50.0,200,1,1,1,1
630,1,1,846,423.0,169.2,846,1,1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
941,1,1,1052,1052.0,350.6666666666667,745,0,0,1,1
1129,0,0,0,0.0,0.0,-658,-1,-1,1,1
1129,1,1,524,174.66666666666666,52.4,270,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,264,264.0,88.0,-94,0,0,1,1
597,1,1,366,366.0,122.0,366,1,1,1,1
641,1,2,1191,595.5,148.875,443,1,0,1,1
598,2,2,965,965.0,193.0,98,0,0,1,1
1072,1,1,454,454.0,227.0,454,1,1,1,1
630,1,1,215,71.66666666666667,30.714285714285715,-723,-1,-1,1,1
598,1,1,233,233.0,116.5,-150,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,200,200.0,50.0,-257,0,0,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,-496,-1,-1,1,1
641,1,1,376,188.0,62.66666666666666,376,1,1,1,1
965,1,1,698,698.0,174.5,481,0,0,1,1
1146,1,2,530,530.0,176.66666666666666,33,0,0,1,1
598,1,1,209,209.0,52.25,209,1,1,1,1
972,0,0,0,0.0,0.0,-478,-1,-1,1,1
965,1,2,903,225.75,82.0909090909091,903,2,1,1,1
941,1,1,230,230.0,115.0,230,1,1,1,1
1091,2,2,657,328.5,93.85714285714286,657,2,2,1,1
641,2,2,805,268.3333333333333,115.0,805,2,2,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
641,1,1,655,655.0,109.16666666666669,655,1,1,1,1
1011,0,0,0,0.0,0.0,-718,-1,-1,1,1
585,2,2,1178,1178.0,392.6666666666667,913,1,1,1,1
1151,1,1,473,473.0,157.66666666666666,473,1,1,1,1
1072,1,1,208,208.0,52.0,0,0,0,1,1
903,1,2,797,265.6666666666667,99.625,797,2,1,1,1
941,1,2,705,705.0,117.5,480,1,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
585,1,2,842,842.0,140.33333333333334,-131,0,0,1,1
1011,1,3,1012,337.3333333333333,112.44444444444444,1012,3,1,1,1
941,0,0,0,0.0,0.0,-397,-1,-1,1,1
1151,1,1,513,513.0,128.25,31,0,0,1,1
1074,0,0,0,0.0,0.0,-507,-2,-1,1,1
965,1,1,659,659.0,164.75,294,0,0,1,1
630,1,2,788,788.0,262.6666666666667,-290,0,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
590,1,1,209,209.0,52.25,209,1,1,1,1
1011,1,1,731,731.0,243.66666666666663,731,1,1,1,1
1146,1,1,227,227.0,113.5,-172,0,0,1,1
1146,1,1,369,123.0,36.9,-269,0,0,1,1
970,2,3,772,772.0,257.3333333333333,305,1,0,1,1
598,2,2,1408,469.3333333333333,140.8,596,0,0,1,0
1073,1,1,236,118.0,33.714285714285715,-86,0,0,1,1
970,1,1,224,224.0,112.0,224,1,1,1,1
970,1,2,907,907.0,226.75,109,1,0,1,1
1071,0,0,0,0.0,0.0,-669,-1,-1,1,1
641,0,0,0,0.0,0.0,-456,-1,-1,1,1
903,2,5,1379,689.5,125.36363636363636,900,3,0,1,0
1146,1,2,624,124.8,56.72727272727273,624,2,1,1,1
1144,1,2,744,744.0,248.0,744,2,1,1,1
598,1,1,216,216.0,54.0,-687,-1,0,1,1
1014,1,1,207,207.0,41.4,5,0,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,-210,-1,-1,1,1
641,0,0,0,0.0,0.0,-454,-1,-1,1,1
590,0,0,0,0.0,0.0,-1048,-2,-1,1,1
1011,0,0,0,0.0,0.0,-601,-1,-1,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,1,220,110.0,31.428571428571427,-712,-1,0,1,1
1011,0,0,0,0.0,0.0,-813,-2,-1,1,1
590,0,0,0,0.0,0.0,0,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
941,1,1,207,207.0,34.5,-6,0,0,1,1
641,0,0,0,0.0,0.0,-248,-1,-1,1,1
1071,0,0,0,0.0,0.0,-400,-1,-1,1,1
1151,1,1,359,359.0,119.66666666666669,359,1,1,1,1
641,1,2,503,503.0,167.66666666666666,-904,-1,-2,1,1
598,1,1,244,81.33333333333333,24.4,-493,0,0,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,1,202,202.0,50.5,-81,0,0,1,1
1011,1,1,379,379.0,189.5,-84,0,0,1,1
1151,1,1,247,123.5,35.285714285714285,40,0,0,1,1
597,1,1,249,249.0,83.0,-642,-1,0,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
641,1,2,895,298.3333333333333,81.36363636363636,694,1,0,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
585,0,0,0,0.0,0.0,-723,-2,-2,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1145,0,0,0,0.0,0.0,-210,-1,-1,1,1
630,1,1,246,246.0,61.5,-50,0,0,1,1
597,0,0,0,0.0,0.0,0,0,0,1,1
965,2,2,840,840.0,280.0,247,0,0,1,1
1014,1,1,216,108.0,30.857142857142858,-175,0,0,1,1
972,1,2,1021,1021.0,255.25,797,1,0,1,1
1014,1,2,580,580.0,145.0,580,2,1,1,1
1151,2,2,511,511.0,255.5,511,2,2,1,1
630,0,0,0,0.0,0.0,-537,-2,-1,1,1
970,1,2,630,210.0,90.0,630,2,1,1,1
1129,0,0,0,0.0,0.0,-590,-2,-1,1,1
903,1,1,436,436.0,145.33333333333334,436,1,1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,2,849,849.0,283.0,-106,-1,-2,1,1
1074,1,1,704,234.66666666666663,70.4,-168,0,0,1,1
1011,1,1,531,531.0,88.5,-113,0,0,1,1
965,1,1,307,307.0,76.75,-11,0,0,1,1
1149,2,3,838,838.0,209.5,838,3,2,1,1
597,0,0,0,0.0,0.0,-494,-1,-1,1,1
1072,0,0,0,0.0,0.0,-328,-1,-1,1,1
1144,1,1,334,334.0,167.0,334,1,1,1,1
1014,1,1,220,220.0,55.0,-57,0,0,1,1
1144,1,3,1591,530.3333333333334,159.1,1591,3,1,1,1
1014,1,2,935,467.5,133.57142857142858,-542,-2,0,1,1
970,1,2,1017,339.0,169.5,252,1,0,1,1
970,0,0,0,0.0,0.0,-1383,-3,-1,1,1
972,1,1,529,529.0,264.5,529,1,1,1,1
598,2,3,1479,1479.0,739.5,-219,-2,-2,1,1
1091,0,0,0,0.0,0.0,-1387,-3,-1,1,1
641,2,2,1141,1141.0,190.16666666666663,-170,-2,0,1,1
641,1,1,404,134.66666666666666,40.4,404,1,1,1,1
904,1,1,238,238.0,119.0,-69,0,0,1,1
1072,0,0,0,0.0,0.0,-529,-1,-1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
585,0,0,0,0.0,0.0,-307,-1,-1,1,1
1074,0,0,0,0.0,0.0,-313,-1,-1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,2,985,328.3333333333333,109.44444444444444,-53,-1,-1,1,1
1090,2,2,796,796.0,265.3333333333333,-436,-2,0,1,1
1071,0,0,0,0.0,0.0,-760,-3,-2,1,1
1091,1,1,221,221.0,110.5,-346,0,0,1,1
630,1,2,700,350.0,116.66666666666669,700,2,1,1,1
1072,1,2,684,684.0,171.0,684,2,1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,328,82.0,25.23076923076923,328,1,1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1151,1,2,1101,550.5,183.5,135,0,0,1,1
597,1,1,226,226.0,56.5,-379,0,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
965,1,2,827,827.0,275.6666666666667,332,1,0,1,1
1011,1,1,216,108.0,36.0,216,1,1,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,2,491,122.75,54.55555555555556,491,2,1,1,1
585,0,0,0,0.0,0.0,-250,-1,-1,1,1
904,1,1,238,238.0,79.33333333333333,-181,-1,-1,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1074,2,3,1757,878.5,292.8333333333333,178,1,0,1,1
590,1,1,364,364.0,121.33333333333331,131,0,0,1,1
1090,1,1,299,149.5,37.375,299,1,1,1,1
970,1,1,714,714.0,357.0,501,0,0,1,1
